start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips,origin_node_id,destination_node_id
2025-09-04,2025-09-11,2025-09-04,134,127,53,21B,36.29,154,107
2025-09-04,2025-09-11,2025-09-04,134,127,54,70B,10.96,147,107
2025-09-04,2025-09-11,2025-09-04,135,132,102,63B,<10,46,105
2025-09-04,2025-09-11,2025-09-04,135,132,107,134,<10,133,105
2025-09-04,2025-09-11,2025-09-04,135,132,109,136,24.06,130,105
2025-09-04,2025-09-11,2025-09-04,135,132,115,145,26.92,119,105
2025-09-04,2025-09-11,2025-09-04,135,132,127,110,10.16,134,105
2025-09-04,2025-09-11,2025-09-04,135,132,132,125,<10,135,105
2025-09-04,2025-09-11,2025-09-04,135,132,135,132,<10,105,105
2025-09-04,2025-09-11,2025-09-04,135,132,136,143,<10,109,105
2025-09-04,2025-09-11,2025-09-04,135,132,142,131,<10,113,105
2025-09-04,2025-09-11,2025-09-04,135,132,144,128,<10,112,105
2025-09-04,2025-09-11,2025-09-04,135,132,15,24B,19.04,72,105
2025-09-04,2025-09-11,2025-09-04,135,132,40,149,<10,64,105
2025-09-04,2025-09-11,2025-09-04,135,132,53,21B,<10,154,105
2025-09-04,2025-09-11,2025-09-04,135,132,54,70B,<10,147,105
2025-09-04,2025-09-11,2025-09-04,136,143,102,63B,19.29,46,109
2025-09-04,2025-09-11,2025-09-04,136,143,104,61,<10,42,109
2025-09-04,2025-09-11,2025-09-04,136,143,105,135,<10,43,109
2025-09-04,2025-09-11,2025-09-04,136,143,106,130,<10,41,109
2025-09-04,2025-09-11,2025-09-04,136,143,107,134,22.96,133,109
2025-09-04,2025-09-11,2025-09-04,136,143,109,136,126.22,130,109
2025-09-04,2025-09-11,2025-09-04,136,143,115,145,98.35,119,109
2025-09-04,2025-09-11,2025-09-04,136,143,116,146,11.59,124,109
2025-09-04,2025-09-11,2025-09-04,136,143,117,123,<10,128,109
2025-09-04,2025-09-11,2025-09-04,136,143,127,110,10.51,134,109
2025-09-04,2025-09-11,2025-09-04,136,143,132,125,<10,135,109
2025-09-04,2025-09-11,2025-09-04,136,143,134,127,<10,107,109
2025-09-04,2025-09-11,2025-09-04,136,143,136,143,341.32,109,109
2025-09-04,2025-09-11,2025-09-04,136,143,137,137,12.09,137,109
2025-09-04,2025-09-11,2025-09-04,136,143,142,131,<10,113,109
2025-09-04,2025-09-11,2025-09-04,136,143,143,138,<10,136,109
2025-09-04,2025-09-11,2025-09-04,136,143,15,24B,24.89,72,109
2025-09-04,2025-09-11,2025-09-04,136,143,52,07,<10,78,109
2025-09-04,2025-09-11,2025-09-04,136,143,53,21B,39.8,154,109
2025-09-04,2025-09-11,2025-09-04,136,143,54,70B,<10,147,109
2025-09-04,2025-09-11,2025-09-04,137,137,102,63B,32.21,46,137
2025-09-04,2025-09-11,2025-09-04,137,137,105,135,13.42,43,137
2025-09-04,2025-09-11,2025-09-04,137,137,106,130,17.05,41,137
2025-09-04,2025-09-11,2025-09-04,137,137,107,134,50.28,133,137
2025-09-04,2025-09-11,2025-09-04,137,137,109,136,128.12,130,137
2025-09-04,2025-09-11,2025-09-04,137,137,111,50,<10,139,137
2025-09-04,2025-09-11,2025-09-04,137,137,115,145,36.78,119,137
2025-09-04,2025-09-11,2025-09-04,137,137,116,146,<10,124,137
2025-09-04,2025-09-11,2025-09-04,137,137,132,125,<10,135,137
2025-09-04,2025-09-11,2025-09-04,137,137,135,132,<10,105,137
2025-09-04,2025-09-11,2025-09-04,137,137,136,143,11.56,109,137
2025-09-04,2025-09-11,2025-09-04,137,137,137,137,71.61,137,137
2025-09-04,2025-09-11,2025-09-04,137,137,138,140,<10,143,137
2025-09-04,2025-09-11,2025-09-04,137,137,143,138,10.46,136,137
2025-09-04,2025-09-11,2025-09-04,137,137,144,128,15.37,112,137
2025-09-04,2025-09-11,2025-09-04,137,137,149,112,<10,40,137
2025-09-04,2025-09-11,2025-09-04,137,137,15,24B,20.66,72,137
2025-09-04,2025-09-11,2025-09-04,137,137,40,149,<10,64,137
2025-09-04,2025-09-11,2025-09-04,137,137,50,09,<10,111,137
2025-09-04,2025-09-11,2025-09-04,137,137,52,07,18.02,78,137
2025-09-04,2025-09-11,2025-09-04,137,137,53,21B,116.07,154,137
2025-09-04,2025-09-11,2025-09-04,137,137,54,70B,45.32,147,137
2025-09-04,2025-09-11,2025-09-04,137,137,59,49F,<10,60,137
2025-09-04,2025-09-11,2025-09-04,138,140,109,136,<10,130,143
2025-09-04,2025-09-11,2025-09-04,138,140,136,143,<10,109,143
2025-09-04,2025-09-11,2025-09-04,138,140,138,140,<10,143,143
2025-09-04,2025-09-11,2025-09-04,139,111,135,132,<10,105,141
2025-09-04,2025-09-11,2025-09-04,139,111,149,112,<10,40,141
2025-09-04,2025-09-11,2025-09-04,140,121,105,135,10.56,43,138
2025-09-04,2025-09-11,2025-09-04,140,121,106,130,<10,41,138
2025-09-04,2025-09-11,2025-09-04,140,121,108,126,10.51,4,138
2025-09-04,2025-09-11,2025-09-04,140,121,113,142,<10,45,138
2025-09-04,2025-09-11,2025-09-04,140,121,134,127,<10,107,138
2025-09-04,2025-09-11,2025-09-04,140,121,136,143,15.03,109,138
2025-09-04,2025-09-11,2025-09-04,140,121,137,137,<10,137,138
2025-09-04,2025-09-11,2025-09-04,140,121,141,139,<10,145,138
2025-09-04,2025-09-11,2025-09-04,140,121,143,138,<10,136,138
2025-09-04,2025-09-11,2025-09-04,140,121,52,07,<10,78,138
2025-09-04,2025-09-11,2025-09-04,141,139,102,63B,<10,46,145
2025-09-04,2025-09-11,2025-09-04,141,139,105,135,<10,43,145
2025-09-04,2025-09-11,2025-09-04,141,139,106,130,20.23,41,145
2025-09-04,2025-09-11,2025-09-04,141,139,107,134,<10,133,145
2025-09-04,2025-09-11,2025-09-04,141,139,109,136,<10,130,145
2025-09-04,2025-09-11,2025-09-04,141,139,115,145,<10,119,145
2025-09-04,2025-09-11,2025-09-04,141,139,116,146,<10,124,145
2025-09-04,2025-09-11,2025-09-04,141,139,136,143,14.38,109,145
2025-09-04,2025-09-11,2025-09-04,141,139,141,139,23.81,145,145
2025-09-04,2025-09-11,2025-09-04,141,139,144,128,<10,112,145
2025-09-04,2025-09-11,2025-09-04,141,139,15,24B,<10,72,145
2025-09-04,2025-09-11,2025-09-04,141,139,40,149,<10,64,145
2025-09-04,2025-09-11,2025-09-04,141,139,53,21B,18.91,154,145
2025-09-04,2025-09-11,2025-09-04,142,131,106,130,<10,41,113
2025-09-04,2025-09-11,2025-09-04,142,131,135,132,<10,105,113
2025-09-04,2025-09-11,2025-09-04,142,131,136,143,<10,109,113
2025-09-04,2025-09-11,2025-09-04,142,131,137,137,10.27,137,113
2025-09-04,2025-09-11,2025-09-04,142,131,142,131,15.07,113,113
2025-09-04,2025-09-11,2025-09-04,142,131,143,138,<10,136,113
2025-09-04,2025-09-11,2025-09-04,142,131,52,07,<10,78,113
2025-09-04,2025-09-11,2025-09-04,142,131,59,49F,<10,60,113
2025-09-04,2025-09-11,2025-09-04,143,138,100,68A,<10,2,136
2025-09-04,2025-09-11,2025-09-04,143,138,102,63B,15.12,46,136
2025-09-04,2025-09-11,2025-09-04,143,138,104,61,<10,42,136
2025-09-04,2025-09-11,2025-09-04,143,138,105,135,<10,43,136
2025-09-04,2025-09-11,2025-09-04,143,138,106,130,14.94,41,136
2025-09-04,2025-09-11,2025-09-04,143,138,107,134,20.56,133,136
2025-09-04,2025-09-11,2025-09-04,143,138,109,136,80.93,130,136
2025-09-04,2025-09-11,2025-09-04,143,138,112,144,<10,149,136
2025-09-04,2025-09-11,2025-09-04,143,138,114,14F,<10,126,136
2025-09-04,2025-09-11,2025-09-04,143,138,115,145,49.14,119,136
2025-09-04,2025-09-11,2025-09-04,143,138,116,146,<10,124,136
2025-09-04,2025-09-11,2025-09-04,143,138,127,110,<10,134,136
2025-09-04,2025-09-11,2025-09-04,143,138,136,143,<10,109,136
2025-09-04,2025-09-11,2025-09-04,143,138,137,137,<10,137,136
2025-09-04,2025-09-11,2025-09-04,143,138,143,138,54.95,136,136
2025-09-04,2025-09-11,2025-09-04,143,138,144,128,<10,112,136
2025-09-04,2025-09-11,2025-09-04,143,138,15,24B,<10,72,136
2025-09-04,2025-09-11,2025-09-04,143,138,52,07,20.03,78,136
2025-09-04,2025-09-11,2025-09-04,143,138,53,21B,21.5,154,136
2025-09-04,2025-09-11,2025-09-04,143,138,54,70B,12.73,147,136
2025-09-04,2025-09-11,2025-09-04,143,138,61,X4F,<10,104,136
2025-09-04,2025-09-11,2025-09-04,144,128,105,135,10.06,43,112
2025-09-04,2025-09-11,2025-09-04,144,128,106,130,273.94,41,112
2025-09-04,2025-09-11,2025-09-04,144,128,108,126,<10,4,112
2025-09-04,2025-09-11,2025-09-04,144,128,109,136,<10,130,112
2025-09-04,2025-09-11,2025-09-04,144,128,113,142,72.1,45,112
2025-09-04,2025-09-11,2025-09-04,144,128,115,145,<10,119,112
2025-09-04,2025-09-11,2025-09-04,144,128,116,146,69.28,124,112
2025-09-04,2025-09-11,2025-09-04,144,128,127,110,<10,134,112
2025-09-04,2025-09-11,2025-09-04,144,128,131,124,<10,142,112
2025-09-04,2025-09-11,2025-09-04,144,128,134,127,81.97,107,112
2025-09-04,2025-09-11,2025-09-04,144,128,135,132,96.7,105,112
2025-09-04,2025-09-11,2025-09-04,144,128,136,143,96.44,109,112
2025-09-04,2025-09-11,2025-09-04,144,128,137,137,121.93,137,112
2025-09-04,2025-09-11,2025-09-04,144,128,138,140,<10,143,112
2025-09-04,2025-09-11,2025-09-04,144,128,141,139,56.41,145,112
2025-09-04,2025-09-11,2025-09-04,144,128,143,138,133.25,136,112
2025-09-04,2025-09-11,2025-09-04,144,128,144,128,<10,112,112
2025-09-04,2025-09-11,2025-09-04,144,128,145,141,<10,115,112
2025-09-04,2025-09-11,2025-09-04,144,128,149,112,<10,40,112
2025-09-04,2025-09-11,2025-09-04,144,128,50,09,<10,111,112
2025-09-04,2025-09-11,2025-09-04,144,128,52,07,73.18,78,112
2025-09-04,2025-09-11,2025-09-04,144,128,53,21B,11.98,154,112
2025-09-04,2025-09-11,2025-09-04,144,128,59,49F,21.7,60,112
2025-09-04,2025-09-11,2025-09-04,145,141,109,136,<10,130,115
2025-09-04,2025-09-11,2025-09-04,147,54,109,136,10.67,130,123
2025-09-04,2025-09-11,2025-09-04,147,54,115,145,<10,119,123
2025-09-04,2025-09-11,2025-09-04,147,54,147,54,10.16,123,123
2025-09-04,2025-09-11,2025-09-04,147,54,52,07,<10,78,123
2025-09-04,2025-09-11,2025-09-04,147,54,53,21B,14.35,154,123
2025-09-04,2025-09-11,2025-09-04,147,54,54,70B,<10,147,123
2025-09-04,2025-09-11,2025-09-04,148,51F,107,134,<10,133,118
2025-09-04,2025-09-11,2025-09-04,148,51F,136,143,<10,109,118
2025-09-04,2025-09-11,2025-09-04,148,51F,137,137,<10,137,118
2025-09-04,2025-09-11,2025-09-04,148,51F,52,07,14.44,78,118
2025-09-04,2025-09-11,2025-09-04,149,112,107,134,<10,133,40
2025-09-04,2025-09-11,2025-09-04,149,112,149,112,43.0,40,40
2025-09-04,2025-09-11,2025-09-04,149,112,52,07,<10,78,40
2025-09-04,2025-09-11,2025-09-04,149,112,53,21B,<10,154,40
2025-09-04,2025-09-11,2025-09-04,149,112,54,70B,<10,147,40
2025-09-04,2025-09-11,2025-09-04,15,24B,100,68A,15.3,2,72
2025-09-04,2025-09-11,2025-09-04,15,24B,102,63B,<10,46,72
2025-09-04,2025-09-11,2025-09-04,15,24B,103,29F,<10,125,72
2025-09-04,2025-09-11,2025-09-04,15,24B,105,135,<10,43,72
2025-09-04,2025-09-11,2025-09-04,15,24B,106,130,128.13,41,72
2025-09-04,2025-09-11,2025-09-04,15,24B,107,134,14.63,133,72
2025-09-04,2025-09-11,2025-09-04,15,24B,108,126,<10,4,72
2025-09-04,2025-09-11,2025-09-04,15,24B,109,136,<10,130,72
2025-09-04,2025-09-11,2025-09-04,15,24B,110,48F,<10,127,72
2025-09-04,2025-09-11,2025-09-04,15,24B,111,50,<10,139,72
2025-09-04,2025-09-11,2025-09-04,15,24B,112,144,10.72,149,72
2025-09-04,2025-09-11,2025-09-04,15,24B,113,142,28.82,45,72
2025-09-04,2025-09-11,2025-09-04,15,24B,115,145,12.81,119,72
2025-09-04,2025-09-11,2025-09-04,15,24B,116,146,12.16,124,72
2025-09-04,2025-09-11,2025-09-04,15,24B,117,123,<10,128,72
2025-09-04,2025-09-11,2025-09-04,15,24B,120,118,<10,129,72
2025-09-04,2025-09-11,2025-09-04,15,24B,121,133,17.7,140,72
2025-09-04,2025-09-11,2025-09-04,15,24B,123,147,<10,117,72
2025-09-04,2025-09-11,2025-09-04,15,24B,124,116,<10,131,72
2025-09-04,2025-09-11,2025-09-04,15,24B,126,114,<10,108,72
2025-09-04,2025-09-11,2025-09-04,15,24B,127,110,28.2,134,72
2025-09-04,2025-09-11,2025-09-04,15,24B,131,124,<10,142,72
2025-09-04,2025-09-11,2025-09-04,15,24B,132,125,<10,135,72
2025-09-04,2025-09-11,2025-09-04,15,24B,134,127,69.97,107,72
2025-09-04,2025-09-11,2025-09-04,15,24B,135,132,25.46,105,72
2025-09-04,2025-09-11,2025-09-04,15,24B,136,143,131.31,109,72
2025-09-04,2025-09-11,2025-09-04,15,24B,137,137,116.3,137,72
2025-09-04,2025-09-11,2025-09-04,15,24B,138,140,12.01,143,72
2025-09-04,2025-09-11,2025-09-04,15,24B,139,111,<10,141,72
2025-09-04,2025-09-11,2025-09-04,15,24B,141,139,29.71,145,72
2025-09-04,2025-09-11,2025-09-04,15,24B,143,138,171.43,136,72
2025-09-04,2025-09-11,2025-09-04,15,24B,144,128,<10,112,72
2025-09-04,2025-09-11,2025-09-04,15,24B,145,141,10.13,115,72
2025-09-04,2025-09-11,2025-09-04,15,24B,147,54,12.91,123,72
2025-09-04,2025-09-11,2025-09-04,15,24B,149,112,52.52,40,72
2025-09-04,2025-09-11,2025-09-04,15,24B,15,24B,316.84,72,72
2025-09-04,2025-09-11,2025-09-04,15,24B,40,149,<10,64,72
2025-09-04,2025-09-11,2025-09-04,15,24B,41,106,<10,84,72
2025-09-04,2025-09-11,2025-09-04,15,24B,44,150,16.49,79,72
2025-09-04,2025-09-11,2025-09-04,15,24B,45,113,<10,80,72
2025-09-04,2025-09-11,2025-09-04,15,24B,50,09,15.58,111,72
2025-09-04,2025-09-11,2025-09-04,15,24B,52,07,1339.87,78,72
2025-09-04,2025-09-11,2025-09-04,15,24B,53,21B,93.68,154,72
2025-09-04,2025-09-11,2025-09-04,15,24B,54,70B,39.11,147,72
2025-09-04,2025-09-11,2025-09-04,15,24B,59,49F,22.35,60,72
2025-09-04,2025-09-11,2025-09-04,15,24B,60,59,<10,76,72
2025-09-04,2025-09-11,2025-09-04,40,149,102,63B,<10,46,64
2025-09-04,2025-09-11,2025-09-04,40,149,104,61,10.42,42,64
2025-09-04,2025-09-11,2025-09-04,40,149,106,130,52.54,41,64
2025-09-04,2025-09-11,2025-09-04,40,149,113,142,12.84,45,64
2025-09-04,2025-09-11,2025-09-04,40,149,115,145,<10,119,64
2025-09-04,2025-09-11,2025-09-04,40,149,116,146,<10,124,64
2025-09-04,2025-09-11,2025-09-04,40,149,121,133,<10,140,64
2025-09-04,2025-09-11,2025-09-04,40,149,123,147,<10,117,64
2025-09-04,2025-09-11,2025-09-04,40,149,131,124,<10,142,64
2025-09-04,2025-09-11,2025-09-04,40,149,132,125,<10,135,64
2025-09-04,2025-09-11,2025-09-04,40,149,134,127,<10,107,64
2025-09-04,2025-09-11,2025-09-04,40,149,135,132,<10,105,64
2025-09-04,2025-09-11,2025-09-04,40,149,136,143,15.12,109,64
2025-09-04,2025-09-11,2025-09-04,40,149,137,137,36.36,137,64
2025-09-04,2025-09-11,2025-09-04,40,149,141,139,15.18,145,64
2025-09-04,2025-09-11,2025-09-04,40,149,143,138,22.94,136,64
2025-09-04,2025-09-11,2025-09-04,40,149,144,128,<10,112,64
2025-09-04,2025-09-11,2025-09-04,40,149,147,54,<10,123,64
2025-09-04,2025-09-11,2025-09-04,40,149,149,112,<10,40,64
2025-09-04,2025-09-11,2025-09-04,40,149,15,24B,<10,72,64
2025-09-04,2025-09-11,2025-09-04,40,149,40,149,<10,64,64
2025-09-04,2025-09-11,2025-09-04,40,149,44,150,<10,79,64
2025-09-04,2025-09-11,2025-09-04,40,149,52,07,145.06,78,64
2025-09-04,2025-09-11,2025-09-04,40,149,53,21B,<10,154,64
2025-09-04,2025-09-11,2025-09-04,40,149,54,70B,10.84,147,64
2025-09-04,2025-09-11,2025-09-04,40,149,61,X4F,<10,104,64
2025-09-04,2025-09-11,2025-09-04,44,150,137,137,<10,137,79
2025-09-04,2025-09-11,2025-09-04,44,150,147,54,<10,123,79
2025-09-04,2025-09-11,2025-09-04,44,150,59,49F,<10,60,79
2025-09-04,2025-09-11,2025-09-04,45,113,147,54,<10,123,80
2025-09-04,2025-09-11,2025-09-04,45,113,52,07,<10,78,80
2025-09-04,2025-09-11,2025-09-04,45,113,53,21B,<10,154,80
2025-09-04,2025-09-11,2025-09-04,50,09,100,68A,<10,2,111
2025-09-04,2025-09-11,2025-09-04,50,09,105,135,<10,43,111
2025-09-04,2025-09-11,2025-09-04,50,09,106,130,<10,41,111
2025-09-04,2025-09-11,2025-09-04,50,09,110,48F,<10,127,111
2025-09-04,2025-09-11,2025-09-04,50,09,134,127,<10,107,111
2025-09-04,2025-09-11,2025-09-04,50,09,136,143,<10,109,111
2025-09-04,2025-09-11,2025-09-04,50,09,137,137,<10,137,111
2025-09-04,2025-09-11,2025-09-04,50,09,143,138,<10,136,111
2025-09-04,2025-09-11,2025-09-04,50,09,147,54,11.46,123,111
2025-09-04,2025-09-11,2025-09-04,50,09,15,24B,<10,72,111
2025-09-04,2025-09-11,2025-09-04,50,09,50,09,16.3,111,111
2025-09-04,2025-09-11,2025-09-04,50,09,52,07,78.12,78,111
2025-09-04,2025-09-11,2025-09-04,50,09,53,21B,<10,154,111
2025-09-04,2025-09-11,2025-09-04,50,09,54,70B,<10,147,111
2025-09-04,2025-09-11,2025-09-04,52,07,100,68A,<10,2,78
2025-09-04,2025-09-11,2025-09-04,52,07,102,63B,16.37,46,78
2025-09-04,2025-09-11,2025-09-04,52,07,103,29F,<10,125,78
2025-09-04,2025-09-11,2025-09-04,52,07,104,61,14.16,42,78
2025-09-04,2025-09-11,2025-09-04,52,07,105,135,11.28,43,78
2025-09-04,2025-09-11,2025-09-04,52,07,106,130,21.45,41,78
2025-09-04,2025-09-11,2025-09-04,52,07,107,134,21.82,133,78
2025-09-04,2025-09-11,2025-09-04,52,07,108,126,<10,4,78
2025-09-04,2025-09-11,2025-09-04,52,07,109,136,<10,130,78
2025-09-04,2025-09-11,2025-09-04,52,07,113,142,13.01,45,78
2025-09-04,2025-09-11,2025-09-04,52,07,114,14F,<10,126,78
2025-09-04,2025-09-11,2025-09-04,52,07,115,145,21.43,119,78
2025-09-04,2025-09-11,2025-09-04,52,07,116,146,<10,124,78
2025-09-04,2025-09-11,2025-09-04,52,07,121,133,<10,140,78
2025-09-04,2025-09-11,2025-09-04,52,07,122,119,<10,39,78
2025-09-04,2025-09-11,2025-09-04,52,07,123,147,<10,117,78
2025-09-04,2025-09-11,2025-09-04,52,07,131,124,<10,142,78
2025-09-04,2025-09-11,2025-09-04,52,07,132,125,<10,135,78
2025-09-04,2025-09-11,2025-09-04,52,07,134,127,10.45,107,78
2025-09-04,2025-09-11,2025-09-04,52,07,135,132,<10,105,78
2025-09-04,2025-09-11,2025-09-04,52,07,136,143,29.96,109,78
2025-09-04,2025-09-11,2025-09-04,52,07,137,137,32.16,137,78
2025-09-04,2025-09-11,2025-09-04,52,07,141,139,<10,145,78
2025-09-04,2025-09-11,2025-09-04,52,07,143,138,32.16,136,78
2025-09-04,2025-09-11,2025-09-04,52,07,144,128,13.22,112,78
2025-09-04,2025-09-11,2025-09-04,52,07,147,54,17.47,123,78
2025-09-04,2025-09-11,2025-09-04,52,07,149,112,16.71,40,78
2025-09-04,2025-09-11,2025-09-04,52,07,15,24B,42.41,72,78
2025-09-04,2025-09-11,2025-09-04,52,07,40,149,<10,64,78
2025-09-04,2025-09-11,2025-09-04,52,07,41,106,<10,84,78
2025-09-04,2025-09-11,2025-09-04,52,07,44,150,<10,79,78
2025-09-04,2025-09-11,2025-09-04,52,07,50,09,35.6,111,78
2025-09-04,2025-09-11,2025-09-04,52,07,52,07,1067.99,78,78
2025-09-04,2025-09-11,2025-09-04,52,07,53,21B,99.58,154,78
2025-09-04,2025-09-11,2025-09-04,52,07,54,70B,55.32,147,78
2025-09-04,2025-09-11,2025-09-04,52,07,59,49F,<10,60,78
2025-09-04,2025-09-11,2025-09-04,53,21B,100,68A,22.39,2,154
2025-09-04,2025-09-11,2025-09-04,53,21B,102,63B,44.6,46,154
2025-09-04,2025-09-11,2025-09-04,53,21B,103,29F,26.42,125,154
2025-09-04,2025-09-11,2025-09-04,53,21B,104,61,<10,42,154
2025-09-04,2025-09-11,2025-09-04,53,21B,105,135,39.61,43,154
2025-09-04,2025-09-11,2025-09-04,53,21B,106,130,479.75,41,154
2025-09-04,2025-09-11,2025-09-04,53,21B,107,134,46.88,133,154
2025-09-04,2025-09-11,2025-09-04,53,21B,108,126,17.72,4,154
2025-09-04,2025-09-11,2025-09-04,53,21B,109,136,15.57,130,154
2025-09-04,2025-09-11,2025-09-04,53,21B,110,48F,12.44,127,154
2025-09-04,2025-09-11,2025-09-04,53,21B,111,50,23.42,139,154
2025-09-04,2025-09-11,2025-09-04,53,21B,112,144,47.99,149,154
2025-09-04,2025-09-11,2025-09-04,53,21B,113,142,69.91,45,154
2025-09-04,2025-09-11,2025-09-04,53,21B,115,145,142.61,119,154
2025-09-04,2025-09-11,2025-09-04,53,21B,116,146,281.51,124,154
2025-09-04,2025-09-11,2025-09-04,53,21B,117,123,<10,128,154
2025-09-04,2025-09-11,2025-09-04,53,21B,120,118,13.15,129,154
2025-09-04,2025-09-11,2025-09-04,53,21B,121,133,113.21,140,154
2025-09-04,2025-09-11,2025-09-04,53,21B,122,119,<10,39,154
2025-09-04,2025-09-11,2025-09-04,53,21B,123,147,33.39,117,154
2025-09-04,2025-09-11,2025-09-04,53,21B,124,116,22.13,131,154
2025-09-04,2025-09-11,2025-09-04,53,21B,126,114,<10,108,154
2025-09-04,2025-09-11,2025-09-04,53,21B,127,110,65.93,134,154
2025-09-04,2025-09-11,2025-09-04,53,21B,131,124,17.65,142,154
2025-09-04,2025-09-11,2025-09-04,53,21B,132,125,<10,135,154
2025-09-04,2025-09-11,2025-09-04,53,21B,134,127,219.07,107,154
2025-09-04,2025-09-11,2025-09-04,53,21B,135,132,215.66,105,154
2025-09-04,2025-09-11,2025-09-04,53,21B,136,143,1092.32,109,154
2025-09-04,2025-09-11,2025-09-04,53,21B,137,137,818.04,137,154
2025-09-04,2025-09-11,2025-09-04,53,21B,138,140,<10,143,154
2025-09-04,2025-09-11,2025-09-04,53,21B,139,111,<10,141,154
2025-09-04,2025-09-11,2025-09-04,53,21B,141,139,108.67,145,154
2025-09-04,2025-09-11,2025-09-04,53,21B,143,138,907.37,136,154
2025-09-04,2025-09-11,2025-09-04,53,21B,144,128,<10,112,154
2025-09-04,2025-09-11,2025-09-04,53,21B,145,141,30.93,115,154
2025-09-04,2025-09-11,2025-09-04,53,21B,147,54,136.41,123,154
2025-09-04,2025-09-11,2025-09-04,53,21B,148,51F,<10,118,154
2025-09-04,2025-09-11,2025-09-04,53,21B,149,112,199.03,40,154
2025-09-04,2025-09-11,2025-09-04,53,21B,15,24B,137.21,72,154
2025-09-04,2025-09-11,2025-09-04,53,21B,150,101,11.11,44,154
2025-09-04,2025-09-11,2025-09-04,53,21B,40,149,10.72,64,154
2025-09-04,2025-09-11,2025-09-04,53,21B,41,106,23.44,84,154
2025-09-04,2025-09-11,2025-09-04,53,21B,42,104,<10,81,154
2025-09-04,2025-09-11,2025-09-04,53,21B,43,105,<10,82,154
2025-09-04,2025-09-11,2025-09-04,53,21B,44,150,82.52,79,154
2025-09-04,2025-09-11,2025-09-04,53,21B,45,113,41.21,80,154
2025-09-04,2025-09-11,2025-09-04,53,21B,50,09,110.79,111,154
2025-09-04,2025-09-11,2025-09-04,53,21B,52,07,5099.78,78,154
2025-09-04,2025-09-11,2025-09-04,53,21B,53,21B,785.04,154,154
2025-09-04,2025-09-11,2025-09-04,53,21B,54,70B,150.8,147,154
2025-09-04,2025-09-11,2025-09-04,53,21B,59,49F,62.82,60,154
2025-09-04,2025-09-11,2025-09-04,53,21B,60,59,40.07,76,154
2025-09-04,2025-09-11,2025-09-04,53,21B,61,X4F,<10,104,154
2025-09-04,2025-09-11,2025-09-04,54,70B,100,68A,16.14,2,147
2025-09-04,2025-09-11,2025-09-04,54,70B,102,63B,11.19,46,147
2025-09-04,2025-09-11,2025-09-04,54,70B,103,29F,11.15,125,147
2025-09-04,2025-09-11,2025-09-04,54,70B,104,61,<10,42,147
2025-09-04,2025-09-11,2025-09-04,54,70B,105,135,17.36,43,147
2025-09-04,2025-09-11,2025-09-04,54,70B,106,130,143.28,41,147
2025-09-04,2025-09-11,2025-09-04,54,70B,107,134,15.08,133,147
2025-09-04,2025-09-11,2025-09-04,54,70B,108,126,<10,4,147
2025-09-04,2025-09-11,2025-09-04,54,70B,109,136,<10,130,147
2025-09-04,2025-09-11,2025-09-04,54,70B,110,48F,10.12,127,147
2025-09-04,2025-09-11,2025-09-04,54,70B,112,144,12.0,149,147
2025-09-04,2025-09-11,2025-09-04,54,70B,113,142,<10,45,147
2025-09-04,2025-09-11,2025-09-04,54,70B,115,145,43.66,119,147
2025-09-04,2025-09-11,2025-09-04,54,70B,116,146,37.64,124,147
2025-09-04,2025-09-11,2025-09-04,54,70B,120,118,11.96,129,147
2025-09-04,2025-09-11,2025-09-04,54,70B,121,133,27.3,140,147
2025-09-04,2025-09-11,2025-09-04,54,70B,123,147,<10,117,147
2025-09-04,2025-09-11,2025-09-04,54,70B,124,116,<10,131,147
2025-09-04,2025-09-11,2025-09-04,54,70B,127,110,11.9,134,147
2025-09-04,2025-09-11,2025-09-04,54,70B,131,124,17.28,142,147
2025-09-04,2025-09-11,2025-09-04,54,70B,134,127,28.81,107,147
2025-09-04,2025-09-11,2025-09-04,54,70B,135,132,28.43,105,147
2025-09-04,2025-09-11,2025-09-04,54,70B,136,143,100.14,109,147
2025-09-04,2025-09-11,2025-09-04,54,70B,137,137,141.77,137,147
2025-09-04,2025-09-11,2025-09-04,54,70B,139,111,<10,141,147
2025-09-04,2025-09-11,2025-09-04,54,70B,141,139,10.29,145,147
2025-09-04,2025-09-11,2025-09-04,54,70B,143,138,193.47,136,147
2025-09-04,2025-09-11,2025-09-04,54,70B,144,128,<10,112,147
2025-09-04,2025-09-11,2025-09-04,54,70B,145,141,<10,115,147
2025-09-04,2025-09-11,2025-09-04,54,70B,147,54,21.21,123,147
2025-09-04,2025-09-11,2025-09-04,54,70B,148,51F,10.3,118,147
2025-09-04,2025-09-11,2025-09-04,54,70B,149,112,39.41,40,147
2025-09-04,2025-09-11,2025-09-04,54,70B,15,24B,32.51,72,147
2025-09-04,2025-09-11,2025-09-04,54,70B,41,106,12.92,84,147
2025-09-04,2025-09-11,2025-09-04,54,70B,44,150,13.61,79,147
2025-09-04,2025-09-11,2025-09-04,54,70B,45,113,<10,80,147
2025-09-04,2025-09-11,2025-09-04,54,70B,50,09,19.91,111,147
